input,output,reaction,name,schemaClass,module
OTOA,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
OTOA,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,FCGR3B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CNTN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LY6E,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,GPIHBP1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,NRN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943385,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LYPD4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943386,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LY6G6C,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,PRSS41,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943389,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,PRND,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,OPCML,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,MDGA1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,MDGA2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943382,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,TECTB,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943402,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,TEX101,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CD52,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,NEGR1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,SPACA4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943393,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,PLET1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-HSA-8943395,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,RAET1G,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,LY6D,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,NTNG1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,IZUMO1R,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,PRSS21,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CPM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,FOLR2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
CEACAM7,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,FCGR3B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CNTN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LY6E,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,GPIHBP1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,NRN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943385,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LYPD4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943386,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LY6G6C,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,PRSS41,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943389,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,PRND,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,OPCML,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,MDGA1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,MDGA2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943382,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,TECTB,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943402,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,TEX101,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CD52,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,NEGR1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,SPACA4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943393,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,PLET1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-HSA-8943395,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,RAET1G,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,LY6D,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,NTNG1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,IZUMO1R,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,PRSS21,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CPM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,FOLR2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPACA4,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,MELTF,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,NTNG2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LSAMP,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD8,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LY6K,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,FCGR3B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CNTN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LY6E,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,GPIHBP1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,NRN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943385,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LYPD4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943386,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LY6G6C,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,PRSS41,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943389,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,PRND,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,OPCML,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,MDGA1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,MDGA2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943382,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,TECTB,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943402,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,TEX101,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CD52,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,NEGR1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,SPACA4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943393,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,PLET1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-HSA-8943395,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,RAET1G,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,LY6D,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,NTNG1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,IZUMO1R,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,PRSS21,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CPM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,FOLR2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,TECTA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,GP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,RTN4RL1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CNTN5,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,VNN3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,NTM,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,RAET1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,VNN1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,ART3,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,PSCA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,NRN1L,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,RTN4RL2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CD109,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,ULBP2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,MSLN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,ART4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,CEACAM7,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
SPRN,R-ALL-2197633,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,RECK,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,CNTN4,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD6B,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LYPD1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,LY6H,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,VNN2,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,OTOA,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,THY1,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
ART3,SPRN,R-HSA-8940388,GPLD1 hydrolyses GPI-anchors from proteins,Reaction,Metabolism of proteins
